id,cs,texto
134,1,Amigos les comparto nuestro servicio de pruebas rápidas COVID-19!!!!!!   Contáctanos... ??0987679253 / 0978983859  #efectivas #QuedateEnCasa #coronavirus #pruebas #Covid_19 #Caames https://t.co/H3XawXoFYt
135,1,"#WQNoticias / Casi un 90 % de las personas que contrajeron el coronavirus COVID 19 se recuperaron. Lo confirmó el ministro de Salud Pública"""" Juan Carlos Zevallos"""" a través de una cadena nacional https://t.co/vsKIBLrszJ https://t.co/lZEYttgDYK"
136,1,"#Ecuador| Casi un 90 % de las personas que contrajeron el coronavirus COVID 19 se recuperaron.  Lo confirmó la noche de este jueves 28 de mayo"""" el ministro de Salud Pública"""" Juan Carlos Zevallos"""" a través de una cadena nacional.  #ElUniverso https://t.co/yF9khj1SxR"
137,1,"Recomendaciones adaptadas a la realidad de nuestro país para el manejo de pacientes con EM en el contexto de COVID-19"""" es el tema de nuestra última publicación. Ya disponible en la nueva edición de la @RevEcuatNeurol  #Covid19  https://t.co/4UhCuWVCug https://t.co/L4XPQtVFPy"
138,1,"Compañeros de @el_telegrafo"""" seguro que desde la Universitat Rovira i Virgili (@universitatURV) agradecen la noticia"""" pero mejor si dijera que son de Tarragona y no Barcelona   Científicos catalanes descubren fármacos que inhiben reproducción del covid-19 https://t.co/T6lbL0jQAY"
139,1,"El ministro de Salud"""" Juan Carlos Zevallos"""" declaró que cerca del 90% de las personas que dieron positivo por covid-19 han superado la enfermedad. El ministro informó que un total de 34.522 ciudadanos vencieron a la pandemia. https://t.co/D7GNzyrYHv /El Telégrafo https://t.co/voz0tAq9DX"
140,1,"Ozono no elimina el coronavirus COVID-19"""" reiteran expertos ? https://t.co/xG55nbsn9i https://t.co/P05EptlwFY"
141,1,Excelente artículo de revisión acerca de COVID-19 desde el punto de vista de la Medicina del Deporte https://t.co/04h4rLCl4B
142,1,"China ????: Una ciudad #china de 2""""8 millones de habitantes se enfrenta a un nuevo brote de coronavirus  Las autoridades han registrado una nueva ola del brote de #covid-19 en esa ciudad del noreste del país"""" pero su fuente aún no se ha localizado. https://t.co/ELl6Z6Kn29"
143,1,Vacuna contra COVID-19 de la UNAM podría ser probada en humanos en 2021 https://t.co/8DagsaEoOK
144,1,"Cerca del 90 % de contagiados de coronavirus ha superado la enfermedad"""" dice el ministro de Salud ? https://t.co/aXylETFwBY https://t.co/wRIKprzaij"
145,1,"TECNOLOGÍA SERVICIOS E INSUMOS MÉDICOS PARA AMERICA LATINA  ?? Para Hospitales"""" Clínicas y Laboratorios ??  https://t.co/DCkV4piWJ7  #insumos #medicos #meditech #medicina #quirurgia #doctor #medico #covid_19 #coronavirus #científico https://t.co/KgrBxSHFlj"
146,1,"Cerca del 90% de contagiados de coronavirus ha superado la enfermedad"""" dice el Ministro de Salud https://t.co/R2qqPVyNes https://t.co/W0KKpvHDlQ"
147,1,"¡Juntos combatamos el #COVID-19 con 3 cosas! ??????Lavado de manos frecuente ?????????Distancia entre personas  ???Uso de mascarillas  Mi compromiso por Quito"""" desde @AMTQuito"""" es permanente.  Cuidémonos para superar este brote de coronavirus. https://t.co/DtARuFsOgC"
148,1,"El viceministro de Salud"""" Xavier Solórzano"""" dijo a PRIMICIAS que el Ministerio de Salud (@Salud_Ec) “decidió instruir a los hospitales para que no utilicen hidroxicloroquina como tratamiento para #Covid_19 ?. » https://t.co/zTpJRHA7N5"
149,1,"Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL"""" en el cual se desarrolla un prototipo de vacuna contra el COVID-19. https://t.co/veCqmRarwg"
150,1,Noticias Ecuador - Ecuador en vivo - Covid-19: ¿cuáles son los países más afectados y qué están haciendo para frenarla? | Internacional https://t.co/QnbzzstWYZ
151,1,"El #coronavirus no se transmite en la leche materna"""" por eso continúa amamantando a tu bebé con tranquilidad??. Es la mejor forma de mantenerlo fuerte y sano. @Mirellamusic"""" amiga de UNICEF"""" cuenta sobre el tiempo de calidad que comparte con su bebé??. ??https://t.co/CHgsvJGEJ4 https://t.co/FF8UQoYTzg"
152,1,"Evitar las visitas"""" reuniones públicas"""" las multitudes"""" o el uso de transporte público son algunas de las recomendaciones que Correa-Díaz et. al. señalan en este artículo original de #REN Descárguelo en https://t.co/JBvBuheiW1 https://t.co/Uy9qWwKdGY"
153,1,"La emergencia de salud pública debido a #COVID-19 exige que los profesionales de salud posean conocimiento actual de la pandemia. Por esto"""" el objetivo de esta carta es destacar los efectos neurológicos potenciales de COVID-19. Léala en https://t.co/3igwwuDJRc https://t.co/snbImst31K"
154,1,"??Minsa: Casos confirmados por Coronavirus COVID-19 ascienden a 141 779 en el Perú  Con relación al procesamiento de las muestras (moleculares y serológicas o rápidas) por coronavirus Covid-19"""" el Ministerio de Salud… https://t.co/vPSh5F9FZX"
155,1,"??Muchas Gracias por RT """"""""??????28/05/2020 (por Pepito G.): """"""""Coronavirus (COVID-19"""" SARS-CoV-2): @EuroLeague Cancelada (MVP"""" Equipos)"""""""" https://t.co/m7BCby2E1h??????""""""""@Higinio_Pulido @adejuanas @DCuadrado70 Salud-Salut-Saúde-Gora zu (leído Gora ssu)-Cheers-Prost-Skål (Skóol)-Kanpai."
156,1,"Muchísimas Gracias por RT """"""""??????27/05/2020 (por Pepito G.): """"""""Coronavirus (COVID-19"""" SARS-CoV-2): @EuroLeague Cancelada (MVP"""" Quinteto)"""""""" https://t.co/5vegAJDwb7????""""""""@DCuadrado70"""" que se conozcan los Datos. Salud-Salut-Saúde-Gora zu (leído Gora ssu)-Cheers-Prost-Kanpai????????????"
157,1,"¡Atención! “Casi un 90 % de las personas que contrajeron el coronavirus COVID-19 se recuperaron” señaló esta noche el Ministro de Salud"""" Juan Carlos Zevallos"""" de los 38.471 casos positivos de COVID 19"""" un total de 18.624 la superaron la enfermedad. https://t.co/iNUMgZcQoa"
158,1,"El ministro de Salud"""" Juan Carlos Zevallos"""" asegura que cerca del 90% de contagiados con #coronavirus han superado la enfermedad. » https://t.co/al4IO19nwf #COVID_19 https://t.co/tTyZ8FRE5g"
159,1,EN VIVO #DeLey express consultas juridicas. Gracias por sumarse!!!  Nuestro aporte durante el tiempo de #coronavirus #Covid_19 #28Mayo  https://t.co/kc2qGn3Uy5
160,1,#URGENTE 1062 casos confirmados de coronavirus en El Oro. 180 fallecidos por COVID-19 en la provincia. https://t.co/8UTOOSGu28
161,1,Trabajo de campo de nuestra consultora ambiental @fmcassinelli de @TradeEcuador y @Globalminoil   Estamos 100% operativos entre #TeletrabajoNuevaRealidad y presencial. Cumpliendo protocolos. #Covid_19 #coronavirus #28Mayo #MedioAmbiente @CassinelliAbg @TradeEcuador https://t.co/my4uyFxvGE
162,1,??¡DESINFECCIÓN EN OFICINAS! ???????¡DESINFECTAMOS TUS ESPACIOS Y VEHÍCULOS! -- ¡EVITA MOLESTIAS A FUTURO! 16 años en servicio para su tranquilidad?? • Inf. 0982434333????  #coronavirus #Covid_19 #Samborondon #Ecuador #guayaquil #fumigacionguayaquil #desinfeccionguayaquil https://t.co/3CXXrQaD8A
163,1,En Brasil mueren 1200 personas por día por Covid_19 pero Bolsonaro afirma estar bien económicamente.   Así funciona la lógica del capital por encima de la vida.  #coronavirus #COVID?19 #RipBrasil
164,1,"#Ciencia | La tasa de mortalidad del coronavirus #Covid19 se duplica en pacientes con cáncer"""" revela un estudio &gt"
165,1,GERMISIN ALCOHOL ANTISÉPTICO 70° G.L. Un eficiente desinfectante de uso sanitario clinico y hospitalario. Inf. y Ventas en todo el país  Whatsapp: 0978650863  #alcohol #alcoholantiseptico #Covid19Ec #Covid_19 #coronavirus #coronavirusenEcuador #EcuadorEnEmergencia #induvall_lab https://t.co/8KuRTt0Lch
166,1,"#Ciencia | La tasa de mortalidad del coronavirus #Covid19 se duplica en pacientes con cáncer"""" revela un estudio &gt"
167,1,"#Ciencia | La tasa de mortalidad del coronavirus #Covid19 se duplica en pacientes con cáncer"""" revela un estudio &gt"
168,1,"Artículo | BBC News Mundo - Coronavirus: el gran éxito de la estrategia contra covid-19 de Kerala"""" el estado de India gobernado por comunistas https://t.co/29JcVMJ5i8"
169,1,Empleador debe cumplir con medidas para la labor presencial de los trabajadores en medio del covid-19 https://t.co/dmlBEmO5u8
170,1,Estas son las medidas para el trabajo presencial de los empleados en medio del covid-19 | El Comercio https://t.co/ovVdMmnEZf
171,1,"@OmarCevallosP Me parece muy bien"""" que se investigue desde el alcalde hasta la última persona del @MunicipioQuito  El dinero sagrado del pueblo no puede ser tergiversado o despilfarrado. #Covid_19  #coronavirus"
172,1,944 casos positivos de COVID-19 registra la provincia Tsáchilas •862 contagiados en el cantón Santo Domingo •82 contagiados en La Concordia   Hasta el momento existen 71 fallecidos por coronavirus y 19 decesos probables de la pandemia.  Fuente: COE provincial de Santo Domingo https://t.co/3kM63HA3CA
173,1,"Desinformación relacionada con la pandemia de COVID-19 Bill Gates ha aparecido en teorías con el nuevo coronavirus. Manifestantes han coreado """"""""arrestar a Bill Gates"""""""" El origen de este canto ha sido atribuido al presentador de radio de extrema derecha y teórico de consp Alex Jones https://t.co/f8oedhWjDr"
174,1,Nueva Zelanda cumple cinco días sin que anuncien nuevos casos de contagios por Covid-19. Revisa la información completa haciendo click en el siguiente link ?? https://t.co/bXGNSfVQGL #Coronavirus #NuevaZelanda #Covid #Progreso https://t.co/BmyPiA6YvH
175,1,"??Nueva Zelanda no tiene desde este miércoles"""" 27 de mayo"""" a ningún paciente ingresado por covid-19"""" la enfermedad derivada del nuevo coronavirus"""" en un nuevo y simbólico avance para un país que no registra ningún nuevo contagio desde el 22 de mayo https://t.co/Z2TFsZsSI8 https://t.co/7nFT9XYe0z"
176,1,"Alfredo Morales de 28 años y contagiado de COVID-19"""" se tumbó frente al Palacio Nacional de #México en un llamativo acto de manifestación. ¿Cuáles son las razones de su protesta??? https://t.co/RVCDIyaMdA"
177,1,El robot realiza su trabajo gracias a un brazo desechable impreso en 3D. Es el primero en el mundo. https://t.co/E1ZIdsD9JH
178,1,"""El número de migrantes poblanos fallecidos en el extranjero por el nuevo coronavirus aumentó a 141"""" 3 de los cuales fueron reportados en las últimas 24 horas: 1 en Nueva Jersey y 2 en Nueva York"""""""" https://t.co/uIiLrVcN3W"
179,1,"Un estudio de la Universidad de Harvard"""" difundido por la revista especializada The Lancet"""" concluyó lo que la comunidad científica temía: los pacientes que toman este fármaco tienen una “mayor tasa de mortalidad”. » https://t.co/YdYuvUEd6M #Covid_19 https://t.co/mvfTcvzglY"
180,1,"Personal del Ministerio de @Salud_Ec detectó que el interno del pabellón de máxima seguridad tenía sintomatología de neumonía"""" por lo que fue transferido a un hospital donde se le hará la prueba del #coronavirus. Detalles?https://t.co/ZBJWp7ab58 https://t.co/8Qjg8wBiwa"
181,1,"A partir del lunes 1 de junio se reapertura el patio de comidas del mercado Central"""" únicamente para llevar o atención a domicilio. De este modo"""" se reactiva la actividad comercial en este espacio"""" que cerró sus puertas por la emergencia sanitaria del coronavirus Covid-19. https://t.co/SeZ6vpBsSV"
182,1,"#Coronavirus: Se trata de la primera máquina"""" en el mundo"""" que de forma autónoma toma muestras de la garganta de pacientes para realizar tests que ayuden a frenar la pandemia.  https://t.co/igIqc8TWDQ"
183,1,"El reciente martes"""" el alcalde mantense Agustín Intriago había indicado que se analizaría un cambio de semáforo para el 3 junio"""" sin embargo este no se concretó. La decisión de seguir en rojo ante el coronavirus Covid-19 obedece a un pedido del MSP"""" explicó el funcionario."
184,1,"#Ecuador: """"""""368 nuevos casos de covid-19 se registraron en Ecuador en las últimas 24 horas"
185,1,"El nuevo coronavirus o SARS-CoV-2"""" causante del COVID-19"""" aún afecta a Ecuador"""" a todo el mundo. Todo lo que debes saber"""" actualizado todo el día."
186,1,Este 28 de mayo de 2020 Ecuador registra 38.471 casos positivos de coronavirus y 3.313 decesos confirmados por el covid-19.  https://t.co/oPXptZ6Iy5 https://t.co/H1p5GBcTfM
187,1,"El viceministro de Salud"""" Xavier Solórzano"""" dijo a PRIMICIAS que el Ministerio de Salud “decidió instruir a los hospitales para que no utilicen hidroxicloroquina como tratamiento para #Covid_19?. » https://t.co/pfxW4ucVvs https://t.co/Twx7nZ1kvw"
188,1,"Nueva Zelanda no tiene a ninguna persona hospitalizada por la COVID-19 tras haber dado de alta al último paciente ingresado y después de cinco días en los que no se ha detectado caso alguno del nuevo coronavirus"""" informó el miércoles el Gobierno. https://t.co/DCHOogK7p4"
189,1,Por eso seguirá bajando el virus si nos cuidamos y mantenemos en lo posible el #aislamiento importante hasta que ya no hayan personas que lo transmita. #ATENCION #SARSCoV2 #Covid_19 #coronavirus #Salud #prontovenceremos #cuarentena https://t.co/0XNVsHugi2
190,1,"MASCARILLAS  INDISPENSABLES(AgenciAne) Las mascarillas  de protección contra el coronavirus"""" según   un destacado investigador""""  determinan   el camino por delante en la pandemia de covid-19 está siendo determinado por las máscaras."
191,1,"Junto a rigurosos ensayos con células madre"""" hay charlatanería que se aprovecha para ofrecer tratamiento poco rigurosos contra el COVID-19. https://t.co/YC3LUJjiRb"
192,1,"Hasta el momento cinco profesionales del Ministerio de Salud Pública"""" (MSP)"""" han dado positivo para coronavirus en el cantón Santo Domingo.  Lee la nota completa en  ???? https://t.co/4p2nXP2NCf . . . . . #SantoDomingoLaHora #LoQueNecesitasSaber #Noticias #SantoDomingo #Ecuador https://t.co/cjSXW6o22P"
193,1,Nueva Zelanda da de alta a su último paciente con covid-19 https://t.co/QzMJTNwz8d
194,1,"El nuevo coronavirus o SARS-CoV-2"""" causante del COVID-19"""" aún afecta a Ecuador"""" a todo el mundo. Todo lo que debes saber"""" actualizado minuto a minuto."
195,1,"#Atención| Nueva Zelanda no tiene a ninguna persona hospitalizada por la COVID-19 tras haber dado de alta al último paciente ingresado y después de cinco días en los que no se ha detectado caso alguno del nuevo coronavirus"""" informó este miércoles el Gobierno.  #Teleamazonas https://t.co/IpEBKiyjAa"
196,1,"????????Muchísimas Gracias por RT """"""""??????27/05/2020 (por Pepito G.): """"""""Coronavirus (COVID-19"""" SARS-CoV-2): @EuroLeague Cancelada (MVP"""" Quinteto)"""""""" https://t.co/5vegAJDwb7????""""""""@Higinio_Pulido"""" que se conozcan los Datos. Salud-Salut-Saúde-Gora zu (leído Gora ssu)-Cheers-Prost-Kanpai."
197,1,Excelente!!!! Jajajajajajajajajaja #Ecuador #coronavirus #Covid_19 @MashiRafael https://t.co/hLl4DWItGd
198,1,¡Es definitivo! Dejaremos el local de la 10 de Agosto y atenderemos en nuestras oficinas o a través de envíos ?? Informaremos oportunamente la apertura del nuevo local. Nuestro compromiso permanente ese servirles #Quito  #pandemia #coronavirus #Covid_19 #Ecuador #COVID19 https://t.co/Kg2yTqubVK
199,1,El hipoclorito sódico es un recurso eficaz ?? frente al Covid-19 #CoronavirusEnEcuador https://t.co/ktzAe4sRoy
200,1,Hoy encontré esto y quise compartirles! De todo corazón q sea así para cada uno de ustedes! #BuenMiercoles #HistoriasDeCuarentena #Covid_19 #QuedateEnCasa #coronavirus https://t.co/v2twi2vkcr
201,1,"Los contagiados por coronavirus en el mundo superaron los 5""""69 millones de casos"""" mientras que son más de 355 mil los muertos por el Covid-19. https://t.co/pMpZZdk2Qv"
